Area Name,Area ID,Normalised Name,Region Name,Region ID,Location Type,Online,Status
Wainui,AREA-LINZ-2648,wainui,Gisborne Region,05,Suburb,false,Canonical
Waipaoa,AREA-LINZ-8906,waipaoa,Gisborne Region,05,Rural locality,false,Canonical
Waipiro,AREA-LINZ-8907,waipiro,Gisborne Region,05,Rural locality,false,Canonical
Waituhi,AREA-LINZ-8908,waituhi,Gisborne Region,05,Suburb,false,Canonical
Whangara,AREA-LINZ-8909,whangara,Gisborne Region,05,Rural locality,false,Canonical
Wharekōpae,AREA-LINZ-8910,wharekopae,Gisborne Region,05,Rural locality,false,Canonical
Whatatutu,AREA-LINZ-1932,whatatutu,Gisborne Region,05,Rural locality,false,Canonical
Whataupoko,AREA-LINZ-1933,whataupoko,Gisborne Region,05,Suburb,false,Canonical
Ahuriri,AREA-LINZ-2610,ahuriri,Hawke's Bay Region,06,Suburb,false,Canonical
Ākina,AREA-LINZ-14,akina,Hawke's Bay Region,06,Suburb,false,Canonical
Aramoana,AREA-LINZ-2602,aramoana,Hawke's Bay Region,06,Rural locality,false,Canonical
Argyll,AREA-LINZ-49,argyll,Hawke's Bay Region,06,Rural locality,false,Canonical
Ashley Clinton,AREA-LINZ-60,ashley clinton,Hawke's Bay Region,06,Rural locality,false,Canonical
Awatoto,AREA-LINZ-2617,awatoto,Hawke's Bay Region,06,Suburb,false,Canonical
Bay View,AREA-LINZ-2620,bay view,Hawke's Bay Region,06,Suburb,false,Canonical
Blackhead,AREA-LINZ-2608,blackhead,Hawke's Bay Region,06,Rural locality,false,Canonical
Bluff Hill,AREA-LINZ-2614,bluff hill,Hawke's Bay Region,06,Suburb,false,Canonical
Bridge Pa,AREA-LINZ-153,bridge pa,Hawke's Bay Region,06,Rural locality,false,Canonical
Camberley,AREA-LINZ-189,camberley,Hawke's Bay Region,06,Suburb,false,Canonical
Clifton,AREA-LINZ-2615,clifton,Hawke's Bay Region,06,Rural locality,false,Canonical
Clive,AREA-LINZ-2611,clive,Hawke's Bay Region,06,Suburb,false,Canonical
Crownthorpe,AREA-LINZ-2043,crownthorpe,Hawke's Bay Region,06,Rural locality,false,Canonical
Dartmoor,AREA-LINZ-284,dartmoor,Hawke's Bay Region,06,Rural locality,false,Canonical
Elsthorpe,AREA-LINZ-2607,elsthorpe,Hawke's Bay Region,06,Rural locality,false,Canonical
Eskdale,AREA-LINZ-2625,eskdale,Hawke's Bay Region,06,Rural locality,false,Canonical
Fernhill,AREA-LINZ-2154,fernhill,Hawke's Bay Region,06,Rural locality,false,Canonical
Flaxmere,AREA-LINZ-389,flaxmere,Hawke's Bay Region,06,Suburb,false,Canonical
Flemington,AREA-LINZ-2040,flemington,Hawke's Bay Region,06,Rural locality,false,Canonical
Frasertown,AREA-LINZ-2037,frasertown,Hawke's Bay Region,06,Rural locality,false,Canonical
Frimley,AREA-LINZ-402,frimley,Hawke's Bay Region,06,Suburb,false,Canonical
Glengarry,AREA-LINZ-428,glengarry,Hawke's Bay Region,06,Rural locality,false,Canonical
Greenmeadows,AREA-LINZ-468,greenmeadows,Hawke's Bay Region,06,Suburb,false,Canonical
Hastings,AREA-LINZ-8800,hastings,Hawke's Bay Region,06,Suburb,false,Canonical
Hatuma,AREA-LINZ-507,hatuma,Hawke's Bay Region,06,Rural locality,false,Canonical
Haumoana,AREA-LINZ-2616,haumoana,Hawke's Bay Region,06,Suburb,false,Canonical
Havelock North,AREA-LINZ-509,havelock north,Hawke's Bay Region,06,Suburb,false,Canonical
Hospital Hill,AREA-LINZ-576,hospital hill,Hawke's Bay Region,06,Suburb,false,Canonical
Jervoistown,AREA-LINZ-614,jervoistown,Hawke's Bay Region,06,Suburb,false,Canonical
Kahurānaki,AREA-LINZ-620,kahuranaki,Hawke's Bay Region,06,Rural locality,false,Canonical
Kairākau,AREA-LINZ-2603,kairakau,Hawke's Bay Region,06,Rural locality,false,Canonical
Karamū,AREA-LINZ-660,karamu,Hawke's Bay Region,06,Rural locality,false,Canonical
Kererū,AREA-LINZ-2022,kereru,Hawke's Bay Region,06,Rural locality,false,Canonical
Kotemaori,AREA-LINZ-2621,kotemaori,Hawke's Bay Region,06,Rural locality,false,Canonical
Kuripapango,AREA-LINZ-2020,kuripapango,Hawke's Bay Region,06,Rural locality,false,Canonical
Longlands,AREA-LINZ-766,longlands,Hawke's Bay Region,06,Suburb,false,Canonical
Māhia,AREA-LINZ-2634,mahia,Hawke's Bay Region,06,Rural locality,false,Canonical
Mahora,AREA-LINZ-794,mahora,Hawke's Bay Region,06,Suburb,false,Canonical
Mangaorapa,AREA-LINZ-827,mangaorapa,Hawke's Bay Region,06,Rural locality,false,Canonical
Mangateretere,AREA-LINZ-1692,mangateretere,Hawke's Bay Region,06,Rural locality,false,Canonical
Maraekākaho,AREA-LINZ-851,maraekakaho,Hawke's Bay Region,06,Rural locality,false,Canonical
Maraenui,AREA-LINZ-852,maraenui,Hawke's Bay Region,06,Suburb,false,Canonical
Maraetotara,AREA-LINZ-854,maraetotara,Hawke's Bay Region,06,Rural locality,false,Canonical
Marewa,AREA-LINZ-859,marewa,Hawke's Bay Region,06,Suburb,false,Canonical
Mayfair,AREA-LINZ-903,mayfair,Hawke's Bay Region,06,Suburb,false,Canonical
Meeanee,AREA-LINZ-911,meeanee,Hawke's Bay Region,06,Suburb,false,Canonical
Mohaka,AREA-LINZ-8877,mohaka,Hawke's Bay Region,06,Rural locality,false,Canonical
Mōrere,AREA-LINZ-958,morere,Hawke's Bay Region,06,Rural locality,false,Canonical
Napier Airport,AREA-LINZ-2626,napier airport,Hawke's Bay Region,06,Suburb,false,Canonical
Napier Port,AREA-LINZ-2618,napier port,Hawke's Bay Region,06,Suburb,false,Canonical
Napier South,AREA-LINZ-2619,napier south,Hawke's Bay Region,06,Suburb,false,Canonical
Ngamahango,AREA-LINZ-3980,ngamahango,Hawke's Bay Region,06,Rural locality,false,Canonical
Nūhaka,AREA-LINZ-2624,nuhaka,Hawke's Bay Region,06,Rural locality,false,Canonical
Ocean Beach,AREA-LINZ-2605,ocean beach,Hawke's Bay Region,06,Rural locality,false,Canonical
Ōhuka,AREA-LINZ-1086,ohuka,Hawke's Bay Region,06,Rural locality,false,Canonical
Omahu,AREA-LINZ-2283,omahu,Hawke's Bay Region,06,Rural locality,false,Canonical
Ōmakere,AREA-LINZ-2609,omakere,Hawke's Bay Region,06,Rural locality,false,Canonical
Onekawa,AREA-LINZ-1108,onekawa,Hawke's Bay Region,06,Suburb,false,Canonical
Ongaonga,AREA-LINZ-1111,ongaonga,Hawke's Bay Region,06,Rural locality,false,Canonical
Ōtamauri,AREA-LINZ-1150,otamauri,Hawke's Bay Region,06,Rural locality,false,Canonical
Ōtāne,AREA-LINZ-1152,otane,Hawke's Bay Region,06,Suburb,false,Canonical
Ōueroa,AREA-LINZ-1170,oueroa,Hawke's Bay Region,06,Rural locality,false,Canonical
Pakipaki,AREA-LINZ-1186,pakipaki,Hawke's Bay Region,06,Rural locality,false,Canonical
Pakowhai,AREA-LINZ-1189,pakowhai,Hawke's Bay Region,06,Rural locality,false,Canonical
Pandora,AREA-LINZ-2630,pandora,Hawke's Bay Region,06,Suburb,false,Canonical
Parkvale,AREA-LINZ-1220,parkvale,Hawke's Bay Region,06,Suburb,false,Canonical
Pātoka,AREA-LINZ-1227,patoka,Hawke's Bay Region,06,Rural locality,false,Canonical
Pirimai,AREA-LINZ-1260,pirimai,Hawke's Bay Region,06,Suburb,false,Canonical
Poraiti,AREA-LINZ-2632,poraiti,Hawke's Bay Region,06,Suburb,false,Canonical
Pōrangahau,AREA-LINZ-4104,porangahau,Hawke's Bay Region,06,Rural locality,false,Canonical
Poukawa,AREA-LINZ-2227,poukawa,Hawke's Bay Region,06,Rural locality,false,Canonical
Pourērere,AREA-LINZ-2606,pourerere,Hawke's Bay Region,06,Rural locality,false,Canonical
Pūkahu,AREA-LINZ-1298,pukahu,Hawke's Bay Region,06,Rural locality,false,Canonical
Pukehamoamoa,AREA-LINZ-2376,pukehamoamoa,Hawke's Bay Region,06,Rural locality,false,Canonical
Puketapu,AREA-LINZ-2281,puketapu,Hawke's Bay Region,06,Rural locality,false,Canonical
Puketitiri,AREA-LINZ-1324,puketitiri,Hawke's Bay Region,06,Rural locality,false,Canonical
Putere,AREA-LINZ-2231,putere,Hawke's Bay Region,06,Rural locality,false,Canonical
Pūtōrino,AREA-LINZ-2629,putorino,Hawke's Bay Region,06,Rural locality,false,Canonical
Raukawa,AREA-LINZ-2280,raukawa,Hawke's Bay Region,06,Rural locality,false,Canonical
Raupunga,AREA-LINZ-2628,raupunga,Hawke's Bay Region,06,Rural locality,false,Canonical
Raureka,AREA-LINZ-1378,raureka,Hawke's Bay Region,06,Suburb,false,Canonical
Rissington,AREA-LINZ-1405,rissington,Hawke's Bay Region,06,Rural locality,false,Canonical
Roys Hill,AREA-LINZ-1445,roys hill,Hawke's Bay Region,06,Rural locality,false,Canonical
Ruakituri,AREA-LINZ-2237,ruakituri,Hawke's Bay Region,06,Rural locality,false,Canonical
Saint Leonards,AREA-LINZ-1526,saint leonards,Hawke's Bay Region,06,Suburb,false,Canonical
Sherenden,AREA-LINZ-1485,sherenden,Hawke's Bay Region,06,Rural locality,false,Canonical
Taharua,AREA-LINZ-2002,taharua,Hawke's Bay Region,06,Rural locality,false,Canonical
Takapau,AREA-LINZ-1576,takapau,Hawke's Bay Region,06,Suburb,false,Canonical
Tamatea,AREA-LINZ-1579,tamatea,Hawke's Bay Region,06,Suburb,false,Canonical
Tangoio,AREA-LINZ-2623,tangoio,Hawke's Bay Region,06,Rural locality,false,Canonical
Taradale,AREA-LINZ-1591,taradale,Hawke's Bay Region,06,Suburb,false,Canonical
Tarawera,AREA-LINZ-1593,tarawera,Hawke's Bay Region,06,Rural locality,false,Canonical
Te Awa,AREA-LINZ-2612,te awa,Hawke's Bay Region,06,Suburb,false,Canonical
Te Awanga,AREA-LINZ-2613,te awanga,Hawke's Bay Region,06,Suburb,false,Canonical
Te Haroto,AREA-LINZ-2271,te haroto,Hawke's Bay Region,06,Rural locality,false,Canonical
Te Hauke,AREA-LINZ-1991,te hauke,Hawke's Bay Region,06,Rural locality,false,Canonical
Te Onepu,AREA-LINZ-1635,te onepu,Hawke's Bay Region,06,Rural locality,false,Canonical
Te Pōhue,AREA-LINZ-1988,te pohue,Hawke's Bay Region,06,Rural locality,false,Canonical
Tikokino,AREA-LINZ-1680,tikokino,Hawke's Bay Region,06,Rural locality,false,Canonical
Tōmoana,AREA-LINZ-1714,tomoana,Hawke's Bay Region,06,Suburb,false,Canonical
Tuai,AREA-LINZ-2266,tuai,Hawke's Bay Region,06,Rural locality,false,Canonical
Tuki Tuki,AREA-LINZ-1734,tuki tuki,Hawke's Bay Region,06,Rural locality,false,Canonical
Tūtira,AREA-LINZ-2627,tutira,Hawke's Bay Region,06,Rural locality,false,Canonical
Twyford,AREA-LINZ-1745,twyford,Hawke's Bay Region,06,Rural locality,false,Canonical
Waimārama,AREA-LINZ-2604,waimarama,Hawke's Bay Region,06,Rural locality,false,Canonical
Waiohiki,AREA-LINZ-1821,waiohiki,Hawke's Bay Region,06,Rural locality,false,Canonical
Waipatu,AREA-LINZ-1832,waipatu,Hawke's Bay Region,06,Rural locality,false,Canonical
Waipawa,AREA-LINZ-1833,waipawa,Hawke's Bay Region,06,Suburb,false,Canonical
Waipukurau,AREA-LINZ-2261,waipukurau,Hawke's Bay Region,06,Suburb,false,Canonical
Waipunga,AREA-LINZ-1836,waipunga,Hawke's Bay Region,06,Rural locality,false,Canonical
Wairoa,AREA-LINZ-2622,wairoa,Hawke's Bay Region,06,Suburb,false,Canonical
Waiwhare,AREA-LINZ-2402,waiwhare,Hawke's Bay Region,06,Rural locality,false,Canonical
Wallingford,AREA-LINZ-1877,wallingford,Hawke's Bay Region,06,Rural locality,false,Canonical
Wanstead,AREA-LINZ-4039,wanstead,Hawke's Bay Region,06,Rural locality,false,Canonical
Westshore,AREA-LINZ-2631,westshore,Hawke's Bay Region,06,Suburb,false,Canonical
Whakakī,AREA-LINZ-2942,whakaki,Hawke's Bay Region,06,Rural locality,false,Canonical
Whakatu,AREA-LINZ-1921,whakatu,Hawke's Bay Region,06,Rural locality,false,Canonical
Whanawhana,AREA-LINZ-1923,whanawhana,Hawke's Bay Region,06,Rural locality,false,Canonical
Woolwich,AREA-LINZ-1974,woolwich,Hawke's Bay Region,06,Suburb,false,Canonical
Ahititi,AREA-LINZ-7,ahititi,Taranaki Region,07,Rural locality,false,Canonical
Alton,AREA-LINZ-24,alton,Taranaki Region,07,Rural locality,false,Canonical
Ararata,AREA-LINZ-2745,ararata,Taranaki Region,07,Rural locality,false,Canonical
Auroa,AREA-LINZ-68,auroa,Taranaki Region,07,Rural locality,false,Canonical
Awatuna,AREA-LINZ-88,awatuna,Taranaki Region,07,Rural locality,false,Canonical
Bell Block,AREA-LINZ-2053,bell block,Taranaki Region,07,Suburb,false,Canonical
Bird Road,AREA-LINZ-127,bird road,Taranaki Region,07,Rural locality,false,Canonical
Blagdon,AREA-LINZ-136,blagdon,Taranaki Region,07,Suburb,false,Canonical
Brixton,AREA-LINZ-156,brixton,Taranaki Region,07,Rural locality,false,Canonical
Brooklands,AREA-LINZ-164,brooklands,Taranaki Region,07,Suburb,false,Canonical
Burgess Park,AREA-LINZ-2047,burgess park,Taranaki Region,07,Rural locality,false,Canonical
Cardiff,AREA-LINZ-2735,cardiff,Taranaki Region,07,Rural locality,false,Canonical
Douglas,AREA-LINZ-301,douglas,Taranaki Region,07,Rural locality,false,Canonical
Egmont Village,AREA-LINZ-2299,egmont village,Taranaki Region,07,Rural locality,false,Canonical
Eltham,AREA-LINZ-343,eltham,Taranaki Region,07,Suburb,false,Canonical
Everett Park,AREA-LINZ-357,everett park,Taranaki Region,07,Rural locality,false,Canonical
Ferndale,AREA-LINZ-377,ferndale,Taranaki Region,07,Suburb,false,Canonical
Fitzroy,AREA-LINZ-2155,fitzroy,Taranaki Region,07,Suburb,false,Canonical
Frankleigh Park,AREA-LINZ-398,frankleigh park,Taranaki Region,07,Suburb,false,Canonical
Glen Avon,AREA-LINZ-420,glen avon,Taranaki Region,07,Suburb,false,Canonical
Hāwera,AREA-LINZ-513,hawera,Taranaki Region,07,Suburb,false,Canonical
Highlands Park,AREA-LINZ-1689,highlands park,Taranaki Region,07,Suburb,false,Canonical
Hillsborough,AREA-LINZ-2347,hillsborough,Taranaki Region,07,Rural locality,false,Canonical
Huinga,AREA-LINZ-580,huinga,Taranaki Region,07,Rural locality,false,Canonical
Huirangi,AREA-LINZ-581,huirangi,Taranaki Region,07,Rural locality,false,Canonical
Huiroa,AREA-LINZ-582,huiroa,Taranaki Region,07,Rural locality,false,Canonical
Hurdon,AREA-LINZ-2030,hurdon,Taranaki Region,07,Suburb,false,Canonical
Hurford,AREA-LINZ-590,hurford,Taranaki Region,07,Rural locality,false,Canonical
Hurleyville,AREA-LINZ-2175,hurleyville,Taranaki Region,07,Rural locality,false,Canonical
Hurworth,AREA-LINZ-2295,hurworth,Taranaki Region,07,Rural locality,false,Canonical
Inglewood,AREA-LINZ-601,inglewood,Taranaki Region,07,Suburb,false,Canonical
Kaimata,AREA-LINZ-631,kaimata,Taranaki Region,07,Rural locality,false,Canonical
Kaimiro,AREA-LINZ-632,kaimiro,Taranaki Region,07,Rural locality,false,Canonical
Kaitake,AREA-LINZ-641,kaitake,Taranaki Region,07,Rural locality,false,Canonical
Kakaramea,AREA-LINZ-650,kakaramea,Taranaki Region,07,Rural locality,false,Canonical
Kaponga,AREA-LINZ-655,kaponga,Taranaki Region,07,Rural locality,false,Canonical
Kapuni,AREA-LINZ-657,kapuni,Taranaki Region,07,Rural locality,false,Canonical
Kaupokonui,AREA-LINZ-666,kaupokonui,Taranaki Region,07,Rural locality,false,Canonical
Kiore,AREA-LINZ-701,kiore,Taranaki Region,07,Rural locality,false,Canonical
Korito,AREA-LINZ-720,korito,Taranaki Region,07,Rural locality,false,Canonical
Koru,AREA-LINZ-702,koru,Taranaki Region,07,Rural locality,false,Canonical
Lepperton,AREA-LINZ-745,lepperton,Taranaki Region,07,Rural locality,false,Canonical
Lower Vogeltown,AREA-LINZ-774,lower vogeltown,Taranaki Region,07,Suburb,false,Canonical
Lynmouth,AREA-LINZ-780,lynmouth,Taranaki Region,07,Suburb,false,Canonical
Maata,AREA-LINZ-783,maata,Taranaki Region,07,Rural locality,false,Canonical
Mahoe,AREA-LINZ-2010,mahoe,Taranaki Region,07,Rural locality,false,Canonical
Makahu,AREA-LINZ-802,makahu,Taranaki Region,07,Rural locality,false,Canonical
Manaia,AREA-LINZ-816,manaia,Taranaki Region,07,Suburb,false,Canonical
Mangamingi,AREA-LINZ-2203,mangamingi,Taranaki Region,07,Rural locality,false,Canonical
Mangatoki,AREA-LINZ-835,mangatoki,Taranaki Region,07,Rural locality,false,Canonical
Mangawhio,AREA-LINZ-2014,mangawhio,Taranaki Region,07,Rural locality,false,Canonical
Mangorei,AREA-LINZ-2419,mangorei,Taranaki Region,07,Rural locality,false,Canonical
Manutahi,AREA-LINZ-846,manutahi,Taranaki Region,07,Rural locality,false,Canonical
Marfell,AREA-LINZ-860,marfell,Taranaki Region,07,Suburb,false,Canonical
Matapu,AREA-LINZ-879,matapu,Taranaki Region,07,Rural locality,false,Canonical
Matau,AREA-LINZ-883,matau,Taranaki Region,07,Rural locality,false,Canonical
Matemateaonga,AREA-LINZ-2744,matemateaonga,Taranaki Region,07,Rural locality,false,Canonical
Merrilands,AREA-LINZ-920,merrilands,Taranaki Region,07,Suburb,false,Canonical
Midhirst,AREA-LINZ-928,midhirst,Taranaki Region,07,Rural locality,false,Canonical
Mimi,AREA-LINZ-937,mimi,Taranaki Region,07,Rural locality,false,Canonical
Moeawatea,AREA-LINZ-944,moeawatea,Taranaki Region,07,Rural locality,false,Canonical
Mōhakatino,AREA-LINZ-947,mohakatino,Taranaki Region,07,Rural locality,false,Canonical
Mokoia,AREA-LINZ-948,mokoia,Taranaki Region,07,Rural locality,false,Canonical
Motunui,AREA-LINZ-973,motunui,Taranaki Region,07,Rural locality,false,Canonical
Moturoa,AREA-LINZ-6570,moturoa,Taranaki Region,07,Suburb,false,Canonical
Mount Messenger,AREA-LINZ-987,mount messenger,Taranaki Region,07,Rural locality,false,Canonical
New Plymouth,AREA-LINZ-8805,new plymouth,Taranaki Region,07,Suburb,false,Canonical
New Plymouth Airport,AREA-LINZ-1013,new plymouth airport,Taranaki Region,07,Rural locality,false,Canonical
Newall,AREA-LINZ-1693,newall,Taranaki Region,07,Rural locality,false,Canonical
Ngaere,AREA-LINZ-1021,ngaere,Taranaki Region,07,Rural locality,false,Canonical
Ngamatapouri,AREA-LINZ-2215,ngamatapouri,Taranaki Region,07,Rural locality,false,Canonical
Norfolk,AREA-LINZ-1047,norfolk,Taranaki Region,07,Rural locality,false,Canonical
Normanby,AREA-LINZ-1050,normanby,Taranaki Region,07,Suburb,false,Canonical
Ōakura,AREA-LINZ-1070,oakura,Taranaki Region,07,Suburb,false,Canonical
Oaonui,AREA-LINZ-1072,oaonui,Taranaki Region,07,Rural locality,false,Canonical
Ohangai,AREA-LINZ-2738,ohangai,Taranaki Region,07,Rural locality,false,Canonical
Ohawe,AREA-LINZ-1083,ohawe,Taranaki Region,07,Rural locality,false,Canonical
Okaiawa,AREA-LINZ-1088,okaiawa,Taranaki Region,07,Rural locality,false,Canonical
Ōkato,AREA-LINZ-2950,okato,Taranaki Region,07,Suburb,false,Canonical
Okoki,AREA-LINZ-1094,okoki,Taranaki Region,07,Rural locality,false,Canonical
Omata,AREA-LINZ-2951,omata,Taranaki Region,07,Rural locality,false,Canonical
Onaero,AREA-LINZ-1103,onaero,Taranaki Region,07,Rural locality,false,Canonical
Ōpunake,AREA-LINZ-2948,opunake,Taranaki Region,07,Suburb,false,Canonical
Otakeho,AREA-LINZ-1147,otakeho,Taranaki Region,07,Rural locality,false,Canonical
Paraite,AREA-LINZ-1206,paraite,Taranaki Region,07,Rural locality,false,Canonical
Pātea,AREA-LINZ-1224,patea,Taranaki Region,07,Suburb,false,Canonical
Pembroke,AREA-LINZ-1235,pembroke,Taranaki Region,07,Rural locality,false,Canonical
Pihama,AREA-LINZ-1246,pihama,Taranaki Region,07,Rural locality,false,Canonical
Pitone,AREA-LINZ-1262,pitone,Taranaki Region,07,Rural locality,false,Canonical
Pohokura,AREA-LINZ-1269,pohokura,Taranaki Region,07,Rural locality,false,Canonical
Port Taranaki,AREA-LINZ-1289,port taranaki,Taranaki Region,07,Suburb,false,Canonical
Pukeiti,AREA-LINZ-1299,pukeiti,Taranaki Region,07,Rural locality,false,Canonical
Pukengahu,AREA-LINZ-1312,pukengahu,Taranaki Region,07,Rural locality,false,Canonical
Pungarehu,AREA-LINZ-1332,pungarehu,Taranaki Region,07,Rural locality,false,Canonical
Puniwhakau,AREA-LINZ-1334,puniwhakau,Taranaki Region,07,Rural locality,false,Canonical
Purangi,AREA-LINZ-1336,purangi,Taranaki Region,07,Rural locality,false,Canonical
Rahotu,AREA-LINZ-1352,rahotu,Taranaki Region,07,Rural locality,false,Canonical
Ratapiko,AREA-LINZ-2000,ratapiko,Taranaki Region,07,Rural locality,false,Canonical
Rawhitiroa,AREA-LINZ-2279,rawhitiroa,Taranaki Region,07,Rural locality,false,Canonical
Ridgewood,AREA-LINZ-1399,ridgewood,Taranaki Region,07,Suburb,false,Canonical
Riverlea,AREA-LINZ-1409,riverlea,Taranaki Region,07,Rural locality,false,Canonical
Sentry Hill,AREA-LINZ-1480,sentry hill,Taranaki Region,07,Rural locality,false,Canonical
Spotswood,AREA-LINZ-1512,spotswood,Taranaki Region,07,Suburb,false,Canonical
Strandon,AREA-LINZ-1538,strandon,Taranaki Region,07,Suburb,false,Canonical
Stratford,AREA-LINZ-1539,stratford,Taranaki Region,07,Suburb,false,Canonical
Strathmore,AREA-LINZ-1541,strathmore,Taranaki Region,07,Rural locality,false,Canonical
Tarata,AREA-LINZ-2244,tarata,Taranaki Region,07,Rural locality,false,Canonical
Tariki,AREA-LINZ-1595,tariki,Taranaki Region,07,Rural locality,false,Canonical
Tarurutangi,AREA-LINZ-1599,tarurutangi,Taranaki Region,07,Rural locality,false,Canonical
Tataraimaka,AREA-LINZ-1600,tataraimaka,Taranaki Region,07,Rural locality,false,Canonical
Te Kiri,AREA-LINZ-1627,te kiri,Taranaki Region,07,Rural locality,false,Canonical
Te Popo,AREA-LINZ-1638,te popo,Taranaki Region,07,Rural locality,false,Canonical
Te Roti,AREA-LINZ-1646,te roti,Taranaki Region,07,Rural locality,false,Canonical
Te Wera,AREA-LINZ-1650,te wera,Taranaki Region,07,Rural locality,false,Canonical
Tikorangi,AREA-LINZ-1681,tikorangi,Taranaki Region,07,Rural locality,false,Canonical
Tokaora,AREA-LINZ-1709,tokaora,Taranaki Region,07,Rural locality,false,Canonical
Toko,AREA-LINZ-1711,toko,Taranaki Region,07,Rural locality,false,Canonical
Tongapōrutu,AREA-LINZ-1715,tongaporutu,Taranaki Region,07,Rural locality,false,Canonical
Tututawa,AREA-LINZ-1743,tututawa,Taranaki Region,07,Rural locality,false,Canonical
Upper Vogeltown,AREA-LINZ-1755,upper vogeltown,Taranaki Region,07,Suburb,false,Canonical
Urenui,AREA-LINZ-1757,urenui,Taranaki Region,07,Rural locality,false,Canonical
Uruti,AREA-LINZ-1758,uruti,Taranaki Region,07,Rural locality,false,Canonical
Vogeltown,AREA-LINZ-1764,vogeltown,Taranaki Region,07,Suburb,false,Canonical
Waiinu Beach,AREA-LINZ-2245,waiinu beach,Taranaki Region,07,Rural locality,false,Canonical
